actor_id,actor_name
nm0123227,Josh Burrow
nm0828307,Carrie Stevens
nm0431864,Rainer Judd
nm2336618,Kayvon Esmaili
nm2213852,Robert Schaeffler
nm1731638,Kevin Anton
nm0108754,Jimmy Bridges
nm0004775,Todd Bridges
nm1205260,Vanessa Cleary
nm0005151,Jonathan Lipnicki
nm0917353,Rollo Weeks
nm0001290,Richard E. Grant
nm0141697,Jim Carter
nm0000095,Woody Allen
nm0001710,David Schwimmer
nm0032793,Angélica Aragón
nm0000232,Sharon Stone
nm0005045,Joshua Jackson
nm0908094,Paul Walker
nm0004991,Hill Harper
nm1152879,Antonio Popaleo
nm1152525,Al Bowen
nm0016141,Carlos Alazraqui
nm0870015,Russell Towne
nm7759043,Gabriel Williams
nm1037600,Marion Blake
nm0230693,Lexa Doig
nm0824220,Peter Stebbings
nm0653829,Camilla Overbye Roos
nm0582773,Jim Metzler
nm0952924,Lora Zane
nm0001601,David Paymer
nm0001662,Judge Reinhold
nm0001034,Rosalind Chao
nm0000393,Peter Falk
nm0562201,Rik Mayall
nm0000920,Patrick Bergin
nm0000241,Jean-Claude Van Damme
nm0590499,Sofia Milos
nm0000032,Charlton Heston
nm0859921,Brian Thompson
nm0004735,James Van Der Beek
nm0000337,Rachael Leigh Cook
nm0005110,Ashton Kutcher
nm0001518,Dylan McDermott
nm0001019,Robert Carradine
nm0000827,Maxine Bahns
nm0001872,Steve Zahn
nm0000156,Jeff Goldblum
nm0529263,Stefan Lysenko
nm0951828,Frank Zagarino
nm0000950,Brenda Blethyn
nm0272401,Craig Ferguson
nm0167340,Martin Clunes
nm0001409,Tchéky Karyo
nm0074648,Michael Bergin
nm0916471,Amy Weber
nm0920460,Vernon Wells
nm0308387,Andy Garrison
nm0000210,Julia Roberts
nm0001215,Albert Finney
nm0109773,David Brisbin
nm0225767,Dawn Didawick
nm0005123,Ali Larter
nm0005445,Kerr Smith
nm0167028,Kristen Cloke
nm0005098,Chris Klein
nm0005447,Leelee Sobieski
nm0740264,Michael Rooker
nm0150510,Chris Chameleon
nm0437235,Moses Kandjoze
nm0191685,Robert Culp
nm0588729,Kelly Miracco
nm0001084,Ice Cube
nm0936762,John Witherspoon
nm0001744,Tom Sizemore
nm0000219,Steven Seagal
nm0005326,Jaime Pressly
nm0000424,Hugh Grant
nm0768319,Carolyn Saxon
nm0001384,Ice-T
nm0399763,Ernie Hudson Jr.
nm0832622,T.J. Storm
nm0039424,David Askew
nm0000360,Rebecca De Mornay
nm0001127,Dana Delany
nm0000284,Adam Baldwin
nm0852132,Christine Taylor
nm0002071,Will Ferrell
nm0094170,De'aundre Bonds
nm0144133,Gabriel Casseus
nm0005290,Master P
nm0001040,Joan Chen
nm0729582,Victor Rivers
nm0444621,Monica Keena
nm0000289,Ellen Barkin
nm0001473,Laura Linney
nm0364813,Jared Harris
nm0391274,Laurel Holloman
nm0001971,Ewen Bremner
nm0000442,Rutger Hauer
nm0005320,Paulina Porizkova
nm0230746,Andrew Dolan
nm0314754,Frank Gerrish
nm0245112,Clea DuVall
nm0180984,Kevin Corrigan
nm0004719,Jennifer Aspen
nm0037118,Richmond Arquette
nm0691509,Paul Popowich
nm0779399,Judith Scott
nm1548702,Neil D'Monte
nm0000171,Ashley Judd
nm0004844,Dan Cortese
nm0000515,Virginia Madsen
nm0001623,Maria Pitillo
nm0000377,Richard Dreyfuss
nm0000445,Dan Hedaya
nm0000345,Billy Crystal
nm0316701,Mary Gibbs
nm0044762,Obba Babatundé
nm0001044,Rae Dawn Chong
nm0924600,Charmin Lee White
nm0593771,Terrell Mitchell
nm0870204,Stuart Townsend
nm0862916,Tommy Tiernan
nm0640323,Frances O'Connor
nm0749263,Mark Ruffalo
nm0000492,Jennifer Jason Leigh
nm1476796,Michael Nuccio
nm0005125,Sanaa Lathan
nm0004898,Omar Epps
nm0154071,Glenndon Chatman
nm0929615,Jess Willard
nm0176635,Barbara Conway
nm0582939,Jason Mewes
nm0356215,Will Hall
nm0003620,Kevin Smith
nm0113918,Jovana Brown
nm0004040,Michael Condro
nm0550778,Blake R. Marshall
nm0344618,Scott J. Grunewald
nm0000174,Val Kilmer
nm0005251,Carrie-Anne Moss
nm0000258,Stephanie Zimbalist
nm0948292,Robert Yocum
nm0672242,Joe Penny
nm0305081,Adam Garcia
nm0761836,William Sanderson
nm0004958,Marla Gibbs
nm0001159,Faye Dunaway
nm0001233,Robert Forster
nm0005531,Donnie Wahlberg
nm0000787,Bess Armstrong
nm0004982,Jasmine Guy
nm0005458,Jason Statham
nm1304386,Stephen Campbell Moore
nm0990547,Daniel Mays
nm0175262,Billy Connolly
nm0004743,Gil Bellows
nm0810619,Jurnee Smollett
nm0197080,Tom Dahlgren
nm0241884,Adrianne Duncan
nm0282468,Patrick Floch
nm0004742,Maria Bello
nm0000295,Kate Beckinsale
nm0000096,Gillian Anderson
nm0000101,Dan Aykroyd
nm0111376,Eleanor Bron
nm0455767,Terry Kinney
nm0020739,Krista Allen
nm0929556,Joseph Will
nm0703725,Maeve Quinlan
nm0117826,Michael Bublé
nm0004920,Frances Fisher
nm0238541,Alice Drummond
nm0827973,Frances Sternhagen
nm0004895,David James Elliott
nm0001406,Carol Kane
nm0000104,Antonio Banderas
nm0795344,John Shrapnel
nm0001394,Derek Jacobi
nm0531808,Kelly Macdonald
nm0203738,Gwenllian Davies
nm0394283,Sue Hopkins
nm0249963,Eileen Edwards
nm0213612,Tony DeCamillis
nm0878950,Hunter Tylo
nm0780310,Joey Sculthorpe
nm0040695,David Atkinson
nm0430074,Leslie Jordan
nm0151359,Erin Chandler
nm0671032,Mark Pellegrino
nm0001517,Catherine McCormack
nm0605080,Trevor Morgan
nm0000459,Timothy Hutton
nm0002029,Maria Grazia Cucinotta
nm0789894,Natalie Shaw
nm0000395,Terry Farrell
nm0002246,Harry Van Gorkum
nm0922342,Shane West
nm0005281,Jodi Lyn O'Keefe
nm0409430,Manu Intiraymi
nm0000098,Jennifer Aniston
nm0094495,Jason Bonham
nm0000612,Denise Richards
nm0621393,Kathrine Narducci
nm0176723,Kevin Conway
nm0000202,Ryan Phillippe
nm0000496,Juliette Lewis
nm0861361,Callie Thorne
nm0281575,Noah Fleiss
nm0713880,Rufus Read
nm0001717,Kyle Secor
nm0001688,Alan Ruck
nm0300712,Jim Gaffigan
nm0263880,Dwight Ewell
nm0000980,Jim Broadbent
nm0254712,Aunjanue Ellis
nm0005349,Gloria Reuben
nm0000090,Armin Mueller-Stahl
nm0440511,Daniel Kash
nm0003930,Will Wallace
nm0809459,Nicole A. Smith
nm0615645,Wolf Muser
nm0936298,Robert Wisdom
nm0935653,Ray Winstone
nm0574534,Ian McShane
nm0714985,Amanda Redman
nm0821836,Lauren Stamile
nm0413271,Anne Jackson
nm0871240,Daniel J. Travanti
nm0000111,Matthew Broderick
nm0752407,Amy Ryan
nm0183613,Michael Countryman
nm0001650,Michael Rapaport
nm0834282,Gary Stretch
nm0654110,Clive Owen
nm0000545,Helen Mirren
nm0446303,David Kelly
nm0165049,Warren Clarke
nm0000239,Liv Tyler
nm0809277,Mary Jo Smith
nm0312768,Bryan Genesse
nm0583951,Robert Miano
nm0181985,Pierre Cosso
nm0493959,Gabrielle Lazure
nm0005313,Bijou Phillips
nm0059215,Mischa Barton
nm0000411,Edward Furlong
nm0001803,Danny Trejo
nm0001713,Izabella Scorupco
nm0195439,James D'Arcy
nm1576352,Remy Sweeney
nm0666604,Mike Patton
nm0005503,Susan Traylor
nm0001849,Kathleen Wilhoite
nm0000707,Sean Young
nm0001137,William Devane
nm0219301,Tony Denman
nm0862932,Jacob Tierney
nm0065942,Irene Bedard
nm0612487,Kieran Mulroney
nm0010828,Chip Adams
nm0000673,Marisa Tomei
nm0244630,Eliza Dushku
nm0256960,Harry Enfield
nm0121755,Kathy Burke
nm0292182,Laura Fraser
nm0000396,Farrah Fawcett
nm0025630,Vikas Anand
nm0451307,Saif Ali Khan
nm0013158,Atul Agnihotri
nm0080324,Pooja Bhatt
nm0790554,Sheeba Agarwal
nm0005311,Busy Philipps
nm0005325,Keri Lynn Pratt
nm0005161,Nick Loeb
nm0573097,Cody McMains
nm0001228,Peter Fonda
nm0526749,Daniela Amavia
nm0403652,Ryan Hurst
nm0557739,Fay Masterson
nm4177597,Billy Mitchell
nm0358774,Roz Hammond
nm0834067,Christopher-Robin Street
nm0785227,Andy Serkis
nm0716298,Sian Reeves
nm1775565,Oliver Porter
nm0001153,Lesley-Anne Down
nm0066356,David Beecroft
nm0005157,Jake Lloyd
nm0001136,Bruce Dern
nm1088681,Ellen Thompson
nm0012881,Mohan Agashe
nm0536821,Anju Mahendru
nm0451561,Sachin Khedekar
nm0792888,Sheetal Sheth
nm0621732,J. Richey Nash
nm0859503,Sean Patrick Thomas
nm0913488,Kerry Washington
nm0823507,Fredro Starr
nm0101333,Jessica Bowman
nm0005460,Mary Steenburgen
nm0000702,Reese Witherspoon
nm0004993,Desmond Harrington
nm0604188,Steven Moreno
nm0799866,Peter Simmons
nm0893257,Milo Ventimiglia
nm0073162,Murilo Benício
nm0674782,Harold Perrineau
nm0275417,Mark Feuerstein
nm0353630,Dylan Haggerty
nm0293422,J.E. Freeman
nm0301083,Jenny Gago
nm0252230,Chiwetel Ejiofor
nm0000207,Christina Ricci
nm0946160,Oleg Yankovskiy
nm0484606,Claudia Lander-Duke
nm0491402,Hugh Laurie
nm0532193,Matthew Macfadyen
nm0504412,Adrian Lester
nm0000983,Albert Brooks
nm0017377,Rutanya Alda
nm1057989,Natasha Braisewell
nm0001096,Timothy Dalton
nm0954225,Kevin Zegers
nm0278026,Cameron Finley
nm0000257,Alan Alda
nm0186505,Bryan Cranston
nm0101692,Alexandra Boyd
nm0703013,Van Quattro
nm0118742,Bari Buckner
nm0001702,Roy Scheider
nm0005258,Patrick Muldoon
nm0000744,Maria Conchita Alonso
nm0000705,Robin Wright
nm0389423,Suzi Hofrichter
nm0000302,Jacqueline Bisset
nm0000588,Martha Plimpton
nm0001496,Amy Madigan
nm0913465,Jascha Washington
nm0192399,Mick Cunningham
nm0523350,Michael Lowry
nm0931324,Michael Kenneth Williams
nm0004645,Antonio Sabato Jr.
nm0911542,Fred Ward
nm0005393,Kelly Rutherford
nm0661957,Susie Park
nm0123299,Stephen Burrows
nm0001513,Tim Matheson
nm0000183,Traci Lords
nm0073128,A.J. Benza
nm0334318,Stephen Graham
nm0005068,Vinnie Jones
nm0852466,Holland Taylor
nm1036204,Mick Weber
nm0000146,Ralph Fiennes
nm0117188,Michael Bryant
nm0001046,Julie Christie
nm0130319,Rebecca Callard
nm0000510,Andie MacDowell
nm0626202,Francesca Neri
nm0227958,Stefano Dionisi
nm0167991,Chris Coburn
nm0502671,Joshua Leonard
nm0002142,Sandrine Holt
nm0035060,Adam Arkin
nm0000260,Joan Allen
nm0000313,Jeff Bridges
nm0000225,Christian Slater
nm0752871,Thomas Ryan
nm0329534,Philip Goodwin
nm0715768,Ana Reeder
nm0001669,Miranda Richardson
nm0593961,Rhona Mitra
nm0775213,Avery Schreiber
nm0001334,John Heard
nm0186437,Tony Crane
nm0931654,Saul Williams
nm0280559,Leo Fitzpatrick
nm0415395,Hannes Jaenicke
nm0653828,Robert Overby
nm0001592,Joe Pantoliano
nm0001838,Rachel Weisz
nm0903677,Arnold Vosloo
nm0355379,Bug Hall
nm0000182,Jennifer Lopez
nm0933098,Bridgette Wilson-Sampras
nm0150362,Justin Chambers
nm0005006,Elaine Hendrix
nm0416381,Colton James
nm0000667,David Thewlis
nm0079273,Paul Bettany
nm0673932,Emily Perkins
nm0410622,Katharine Isabelle
nm0501210,Kris Lemche
nm0000211,Mimi Rogers
nm0235242,Douglas Santiago
nm0864222,Jamie Tirelli
nm0129538,Paul Calderon
nm0539537,Keram Malicki-Sánchez
nm0004749,Emily Bergl
nm0001164,Charles Durning
nm0001459,Denis Leary
nm0005216,Janet McTeer
nm0362268,Michael Harding
nm8293427,Michael Davis
nm0329517,Michael Goodwin
nm0000335,Glenn Close
nm0001222,Calista Flockhart
nm0000834,Kathy Baker
nm0001631,Sarah Polley
nm0000167,Elizabeth Hurley
nm0004893,Hallie Eisenberg
nm0790818,Vaughan Sheffield
nm0666156,Christian Patterson
nm0675172,Lisa Perry
nm0941777,Sam Worthington
nm0000208,Molly Ringwald
nm0690186,Ellen Pompeo
nm0006878,Michael B. Silver
nm0905878,Emily Wagner
nm0000365,Julie Delpy
nm0936198,Billy Wirth
nm0001122,Ellen DeGeneres
nm0001297,Joel Grey
nm0001599,Will Patton
nm0365445,Wood Harris
nm0784833,Greg Serano
nm0780957,Lobo Sebastian
nm0262521,Alice Evans
nm0387987,Kane Hodder
nm0311473,Jeff Geddis
nm0000343,David Cronenberg
nm0062752,Jennifer Baxter
nm0416524,Geraldine James
nm0934179,Stuart Wilson
nm0217936,David DeLuise
nm0807278,Allison Smith
nm0180899,Kim Correll
nm0000565,Lena Olin
nm0004937,Jamie Foxx
nm0665123,Robert Pastorelli
nm0006535,Doug Hutchison
nm0001482,Courtney Love
nm0792209,Lisa Sheridan
nm0209801,Patricia Llaca
nm0747114,Maxim Roy
nm0000220,Joan Severance
nm0032009,Apesanahkwat
nm0123261,Darren E. Burrows
nm0460694,Robert Knepper
nm0746734,Paige Rowland
nm0791968,Mark Sheppard
nm0445295,Robert Glen Keith
nm0389324,Charlie Hofheimer
nm0323322,Avery Glymph
nm0001632,Teri Polo
nm0000298,Candice Bergen
nm0000614,Alan Rickman
nm0001670,Natasha Richardson
nm0280245,Glenn Fitzgerald
nm0609845,Anson Mount
nm0123313,Bob Burrus
nm0629855,Julianne Nicholson
nm0005286,Haley Joel Osment
nm0730168,Sam Robards
nm0655761,Pilar Padilla
nm0004778,Adrien Brody
nm0001990,Elpidia Carrillo
nm0569079,Jack McGee
nm0002076,Jason Flemyng
nm0394012,Leslie Hope
nm0304993,Nina Garbiras
nm0947338,Anton Yelchin
nm0274298,Chris Ferreira
nm0278673,Mackenzie Firgens
nm0838938,Elizabeth Sun
nm0888321,Steve Van Wormer
nm0000164,Anthony Hopkins
nm0005406,William Lee Scott
nm0004815,Christine Cavanaugh
nm0197354,Elizabeth Daily
nm0153719,Cheryl Chase
nm0152839,Tara Strong
nm0002593,Rick Johnson
nm0001533,Meat Loaf
nm0424534,Ashley Johnson
nm0117022,Zachery Ty Bryan
nm0001458,Cloris Leachman
nm0001503,Dinah Manoff
nm1285228,Roman Rivera
nm5172724,Richard Bird
nm1161188,Jamie Burton-Oare
nm0156017,Christopher Scott Cherot
nm2782095,Brian Cromwell
nm0416859,Reginald James
nm9018878,Tom Modern
nm0005245,Shemar Moore
nm0836146,Neil Stuke
nm0038918,Kate Ashfield
nm0768641,Mattia Sbragia
nm0592993,Jimi Mistry
nm0471036,Kristin Kreuk
nm0509936,John Light
nm0004365,Fred Williamson
nm0636280,Richard Norton
nm0228678,Andrew Divoff
nm0992705,David Rael
nm0000546,Matthew Modine
nm0001445,Martin Landau
nm0001262,Ben Gazzara
nm0000281,Scott Baio
nm0006958,Jonathan Tucker
nm0004825,Emmanuelle Chriqui
nm0004867,James DeBello
nm0001337,Katherine Heigl
nm0003245,Sterling Wolfe
nm0050584,Alimi Ballard
nm0507320,Jazsmin Lewis
nm0084426,Danielle Bisutti
nm0005438,Jeremy Sisto
nm0166837,Emily Cline
nm1989616,Liche Ariza
nm0063804,Reathel Bean
nm0487917,Joe Lara
nm0410496,January Isaac Bodlovic
nm0000557,Brigitte Nielsen
nm0651692,Kent Osborne
nm0462712,David Koechner
nm0896735,Vince Vieluf
nm0160621,Scott Christopher
nm0002810,Bobby Edner
nm0135287,Jennifer Capo
nm0490583,Laurence Lau
nm0004349,Kam Heskin
nm0112890,Jordan Brower
nm0000185,Dolph Lundgren
nm0018748,Sherri Alexander
nm0121731,Joe Michael Burke
nm4199069,Rebecca Cross
nm0005405,Seann William Scott
nm0005442,Amy Smart
nm0182455,Paulo Costanzo
nm0001617,Lou Diamond Phillips
nm0001614,Lori Petty
nm0931736,Steven Williams
nm0428618,L.Q. Jones
nm0637145,Natalia Novikova
nm0920992,David Wenham
nm0295958,Rebecca Frith
nm0957257,Chuck Zito
nm1144736,Amanda Aardsma
nm2423326,Henree Alyse
nm0001834,Damon Wayans
nm0323174,Savion Glover
nm0000586,Jada Pinkett Smith
nm0872242,Adam Trese
nm0903200,Hamilton von Watts
nm0001987,Tantoo Cardinal
nm0623392,Natalya Nazarova
nm0029605,Vincent Angelini
nm0324259,Randall Godwin
nm0001282,Tony Goldwyn
nm0008417,Kian Abedini
nm0008418,Lauren Parissa Abedini
nm0023272,Joe Alvarez
nm0322407,Brendan Gleeson
nm0000372,Amanda Donohoe
nm0626362,James Nesbitt
nm0001160,Adrian Dunbar
nm0338381,Tom Green
nm0000222,Brooke Shields
nm1068777,Genevieve Buechner
nm1062956,Benjamin B. Smith
nm0270451,Brendan Fehr
nm0005388,Brad Rowe
nm0486068,Allison Lange
nm0873453,Monica Trombetta
nm0762191,Nick Sandow
nm0695247,Pras Michel
nm0750019,Ja Rule
nm0193554,Vondie Curtis-Hall
nm0031229,Scott Anton
nm0000480,Elias Koteas
nm0494078,Samuel Le Bihan
nm0933727,Lambert Wilson
nm0317725,Ariadna Gil
nm0001098,Rodney Dangerfield
nm0125956,John Byner
nm0788340,Molly Shannon
nm0000143,Erika Eleniak
nm1133702,Jerry Kroll
nm0131974,Colleen Camp
nm0746557,Kimberly Rowe
nm0235427,Gary Dourdan
nm0601469,Kenya Moore
nm0658252,Gretchen Palmer
nm0809988,Soloman K. Smith
nm0043662,Charlotte Ayanna
nm0061877,Kristin Bauer van Straten
nm0114868,W. Earl Brown
nm0000358,Daniel Day-Lewis
nm0004755,Jason Biggs
nm0651008,Zak Orth
nm0755603,Thomas Sadoski
nm0000884,Jennifer Beals
nm0002078,Frederic Forrest
nm0004790,Scott Caan
nm0004966,Bill Goldberg
nm0000103,Fairuza Balk
nm0005315,Jeremy Piven
nm0065776,Timothy Beckley
nm2009725,Didi Delicious
nm0399968,Stephanie Hudson
nm0029428,Zane Ka
nm0675420,Persephone
nm2440670,Rubberman
nm9857604,Jeannene Scofield
nm0577815,Margaret Scura
nm0357818,Derek Hamilton
nm0506405,Eugene Levy
nm0526955,Audrey Lupke
nm0004829,Spencer Treat Clark
nm0005576,Drea de Matteo
nm0972605,Lisa Valens
nm0103280,John Bradley
nm0005301,Amanda Pays
nm0514638,Natasha Little
nm0001767,Imelda Staunton
nm0001965,Élodie Bouchez
nm0822944,Christopher Stapleton
nm0466880,Ryan Kos
nm0417817,Christopher Janney
nm0001852,Treat Williams
nm0521753,Lori Loughlin
nm0163703,Blake Clark
nm0107175,Julia Brendler
nm0568559,Barry McEvoy
nm0639928,Brían F. O'Byrne
nm0572965,Pauline McLynn
nm0914534,Cameron Watson
nm0576879,Anthony Meindl
nm0404552,Grady Hutt
nm0438463,Anil Kapoor
nm0002043,Madhuri Dixit
nm0794363,Namrata Shirodkar
nm0700875,Om Puri
nm0607375,David Morrissey
nm0334150,Julie Graham
nm0004747,Wes Bentley
nm0004839,Coolio
nm0001028,Maxwell Caulfield
nm0400194,Brent Huff
nm0001176,Nicole Eggert
nm0929609,Fred Willard
nm0001573,Catherine O'Hara
nm0177639,Jennifer Coolidge
nm0005278,Jerry O'Connell
nm0004740,Bill Bellamy
nm0860233,Jack Thompson
nm0000115,Nicolas Cage
nm0167878,Ron Cobert
nm0583915,Mia Zottoli
nm0752893,Tracy Ryan
nm0057150,Jacinda Barrett
nm0004051,Brian Cox
nm0035605,Alun Armstrong
nm0662504,Molly Parker
nm1726563,Katie Keating
nm0084385,Joel Bissonnette
nm0751406,Regina Russell Banali
nm0639815,Shauna O'Brien
nm0140880,Justin Carroll
nm0000870,Kathy Bates
nm1485773,Ashley Anne Ayer
nm0000664,Patrick Swayze
nm0316284,Giancarlo Giannini
nm0000836,Scott Bakula
nm0001711,Annabella Sciorra
nm0001169,George Dzundza
nm0000799,Edward Asner
nm0003161,Sara Barrett
nm0688920,David Polcyn
nm0000162,Anne Heche
nm0001802,Nancy Travis
nm0648249,Timothy Olyphant
nm0124930,Gerard Butler
nm0905311,Justine Waddell
nm0001538,Jonny Lee Miller
nm0001626,Christopher Plummer
nm0005017,Katie Holmes
nm0022887,Chelsea Altman
nm0165101,Patricia Clarkson
nm0790291,John Shea
nm0535850,Ken Magee
nm0107748,Spencer Breslin
nm0607865,Emily Mortimer
nm0005499,Lily Tomlin
nm0000214,Mia Sara
nm0050639,Kaye Ballard
nm0541896,Neil Mandt
nm0622544,David Naughton
nm0666774,Bonnie Paul
nm0132177,Aidan Campbell
nm1116065,Dale Watson
nm0004949,Troy Garity
nm0075359,Xander Berkeley
nm0895083,Arie Verveen
nm0881672,James Urbaniak
nm0001457,James Le Gros
nm0005520,Amber Valletta
nm0005354,Busta Rhymes
nm0520562,Brad Loree
nm0435323,Bianca Kajlich
nm0004376,Franka Potente
nm0697062,Molly Price
nm0791570,Ben Shenkman
nm0051509,Eric Bana
nm0173194,Vince Colosimo
nm0102771,Renée Brack
nm0004883,Tate Donovan
nm0001281,Bobcat Goldthwait
nm0628017,Barry Newman
nm0566713,Christopher McCoy
nm0566783,Matt McCoy
nm0098378,Kate Bosworth
nm0240376,Elizabeth Duff
nm0347149,Sienna Guillory
nm0600809,Ben Moor
nm0363400,Claire Harman
nm1028439,Raffaella Bánsági
nm0242903,Robin Dunne
nm0778741,Caterina Scorsone
nm0000929,Corbin Bernsen
nm0245705,Danny Dyer
nm1055505,Eamon Glancy
nm0568400,Ian McElhinney
nm0000458,William Hurt
nm0000693,Peter Weller
nm0941946,Katja Woywood
nm0195438,Jake D'Arcy
nm0352032,Kamal Haasan
nm0611552,Rani Mukerji
nm0004564,Hema Malini
nm0564805,Tom McCamus
nm0564921,Sean McCann
nm0309068,Gabriel Gascon
nm0580794,Ean Mering
nm0005266,Craig T. Nelson
nm0025309,John Amos
nm1459586,Tommy Dean Musset
nm0058029,Jason Barry
nm1370592,Bárbara Elorrieta
nm0103785,Zach Braff
nm0916491,Ben Weber
nm0768334,John Saxon
nm0005009,Laura Harring
nm0237666,Griffin Drew
nm0171073,Sam Williamson
nm0603413,Marguerite Moreau
nm0004395,Adam Scott
nm0280051,Mark Fite
nm0170357,James Colby
nm0231283,John Doman
nm0000566,Julia Ormond
nm0567945,Peter McDonald
nm0611995,Conor Mullen
nm0455663,Laurence Kinlan
nm0231946,Heather Donahue
nm0431935,Giampiero Judica
nm0283945,Dan Fogler
nm0528125,Leslie Lyles
nm0001261,Rebecca Gayheart
nm0209289,Paz de la Huerta
nm0049099,Bianca Hunter
nm0269463,Jon Favreau
nm0990494,Joe Goossen
nm0000008,Marlon Brando
nm0891786,Alexa PenaVega
nm0754512,Daryl Sabara
nm0001303,Carla Gugino
nm0520064,George Lopez
nm0762153,Miguel Sandoval
nm0001377,Olivia Hussey
nm0744776,Andrea Roth
nm0870439,Ian Tracey
nm0005259,Megan Mullally
nm0122614,Catherine Lloyd Burns
nm0374601,Jacqueline Heinze
nm0397212,Clint Howard
nm0429250,Shirley Jones
nm0002073,Lou Ferrigno
nm0715622,Pamela Reed
nm0149950,Sarah Chalke
nm0736204,Channon Roe
nm5663855,Jorge Cordova
nm0346866,Nicholas Guilak
nm0261724,Joe Estevez
nm0596783,Ricardo Molina
nm0243121,Duong Don
nm0494693,Hiep Thi Le
nm0160703,Kevin Christy
nm0793171,Blake Shields
nm0261678,Will Estes
nm0827663,Daniel Stern
nm0005359,Patricia Richardson
nm0463226,Lacey Kohl
nm0218578,Lisa D. Deml
nm0163176,James Claflin
nm1012241,Scott Standriff
nm0503033,Atossa Leoni
nm0915504,Belinda Waymouth
nm1312081,Mansour
nm0232998,Jeffrey Donovan
nm0877874,Stephen Barker Turner
nm0498713,Erica Leerhsen
nm0517064,Kurt Loder
nm0050737,Edoardo Ballerini
nm0745232,John Rothman
nm0094471,Frank Bongiorno
nm0116605,Darryl Brunson
nm0214253,Tray Deee
nm0516581,Goldie Loc
nm0227457,Tony Dimond
nm0249981,Eric Edwards
nm1043150,Bill Torres
nm0482458,Brian Lally
nm0493153,Amber J. Lawson
nm0014216,Peggy Ahn
nm0143295,Max Casella
nm1185866,Kenneth Colom
nm0073992,Heather Bergdahl
nm0077284,Stephen Berra
nm0166309,Nikiyah Clemmons
nm0794896,Miriam Shor
nm0636440,Désirée Nosbusch
nm0678107,Dan Petronijevic
nm0615584,Nina Muschallik
nm0001217,Fionnula Flanagan
nm0542635,Alakina Mann
nm0000679,Deborah Kara Unger
nm0441128,Dimitris Katalifos
nm0314524,Greg Germann
nm0571160,Gina McKee
nm0860947,Ulrich Thomsen
nm0668905,Daniel Pearce
nm0825380,Adam Stein
nm0671721,Austin Pendleton
nm0088964,Susan Blommaert
nm0005093,Regina King
nm0001590,Chazz Palminteri
nm0125659,Davino Buzzotta
nm0534944,James Madio
nm0704451,Zoe Quist
nm0628603,Thomas Newton
nm0233784,Vanessa Dorman
nm0007012,Twinkle Khanna
nm0451207,Faisal Khan
nm0505323,Johny Lever
nm4126327,Lori Lynn Sikes Rosas
nm0854702,Lew Temple
nm0086470,Andre B. Blake
nm0887187,Patrick Van Horn
nm0566187,Heather McComb
nm0001194,Jeff Fahey
nm0620828,Daniela Nane
nm0066586,Max Beesley
nm0092639,James Bolam
nm0822974,Nicola Stapleton
nm0004335,Hrithik Roshan
nm0665349,Ameesha Patel
nm0451600,Anupam Kher
nm0846681,Dalip Tahil
nm0001187,Noah Emmerich
nm0000188,Steve Martin
nm0743304,Chelcie Ross
nm0000627,Greta Scacchi
nm0596807,Ángela Molina
nm0298089,Christopher Fulford
nm0800899,Anna Simpson
nm0553634,Melissa Martinez
nm0446392,Frank Kelly
nm0932837,David Wilmot
nm0000680,Casper Van Dien
nm0001595,Michael Paré
nm0748075,Jennifer Rubin
nm0004754,Jessica Biel
nm0443713,Ayelet Kaznelson
nm0385682,John Hines
nm0087373,John Harrington Bland
nm0581191,Brian Merrick
nm0675036,DJ Perry
nm0422003,Terry Jernigan
nm0413245,Aaron Jackson
nm0115375,Angela Brubaker
nm0629844,Jeff Nicholson
nm0214313,Renee Deemer
nm0000282,Scott Bairstow
nm0004450,Sebastian DeVicente
